java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -t
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -t
Loading workload...
Starting test.
2015-11-12 09:44:24:943 0 sec: 0 operations; est completion in 0 seconds 
2015-11-12 09:53:24:804 540 sec: 857321 operations; 2011.6 current ops/sec; est completion in 24 minutes [READ: Count=11044, Max=1200127, Min=96640, Avg=261664.16, 90=353535, 99=559103, 99.9=710655, 99.99=940543] [UPDATE: Count=9076, Max=303615, Min=367, Avg=35487.37, 90=55039, 99=221439, 99.9=225407, 99.99=268799] 
2015-11-12 09:53:34:804 550 sec: 877410 operations; 2008.9 current ops/sec; est completion in 24 minutes [READ: Count=10882, Max=1209343, Min=75136, Avg=263557.24, 90=374783, 99=587775, 99.9=732671, 99.99=861695] [UPDATE: Count=9215, Max=502783, Min=389, Avg=33770.49, 90=53055, 99=221055, 99.9=311807, 99.99=471295] 
2015-11-12 09:53:44:804 560 sec: 897299 operations; 1988.9 current ops/sec; est completion in 23 minutes [READ: Count=10900, Max=884735, Min=90304, Avg=265988.28, 90=367615, 99=561151, 99.9=702463, 99.99=855551] [UPDATE: Count=8980, Max=325631, Min=303, Avg=36543.07, 90=57535, 99=220927, 99.9=226303, 99.99=323839] 
2015-11-12 09:53:54:804 570 sec: 917577 operations; 2027.8 current ops/sec; est completion in 23 minutes [READ: Count=11101, Max=838655, Min=67712, Avg=256228.89, 90=348927, 99=550399, 99.9=707583, 99.99=802303] [UPDATE: Count=9175, Max=463871, Min=290, Avg=35548.97, 90=55583, 99=220287, 99.9=230271, 99.99=333567] 
2015-11-12 09:54:04:804 580 sec: 937840 operations; 2026.3 current ops/sec; est completion in 23 minutes [READ: Count=11108, Max=887807, Min=89280, Avg=261366.44, 90=368383, 99=560639, 99.9=713727, 99.99=820735] [UPDATE: Count=9156, Max=522751, Min=386, Avg=35898.16, 90=56863, 99=221311, 99.9=236415, 99.99=383999] 
2015-11-12 09:54:14:804 590 sec: 957889 operations; 2004.9 current ops/sec; est completion in 23 minutes [READ: Count=11046, Max=1206271, Min=97472, Avg=261961.2, 90=363775, 99=547327, 99.9=725503, 99.99=891391] [UPDATE: Count=9010, Max=239103, Min=365, Avg=33811.15, 90=55423, 99=220799, 99.9=225151, 99.99=235391] 
2015-11-12 09:54:24:804 600 sec: 977923 operations; 2003.4 current ops/sec; est completion in 22 minutes [READ: Count=10978, Max=895999, Min=89216, Avg=260465.46, 90=367359, 99=553983, 99.9=675839, 99.99=825855] [UPDATE: Count=9050, Max=419583, Min=382, Avg=36424.94, 90=56863, 99=221183, 99.9=227199, 99.99=389631] 
2015-11-12 09:54:34:804 610 sec: 998342 operations; 2041.9 current ops/sec; est completion in 22 minutes [READ: Count=11273, Max=1038847, Min=88704, Avg=254938.7, 90=366847, 99=556031, 99.9=706047, 99.99=811519] [UPDATE: Count=9149, Max=530943, Min=272, Avg=36099.93, 90=56031, 99=220799, 99.9=236543, 99.99=413183] 
2015-11-12 09:54:44:804 620 sec: 1018103 operations; 1976.1 current ops/sec; est completion in 22 minutes [READ: Count=10691, Max=835071, Min=102656, Avg=267649.27, 90=390399, 99=584191, 99.9=723455, 99.99=825855] [UPDATE: Count=9068, Max=426751, Min=393, Avg=37042.69, 90=58111, 99=223487, 99.9=345343, 99.99=359935] 
2015-11-12 09:54:54:804 630 sec: 1038158 operations; 2005.5 current ops/sec; est completion in 21 minutes [READ: Count=10908, Max=1036287, Min=69248, Avg=264067.58, 90=367871, 99=554495, 99.9=692223, 99.99=839167] [UPDATE: Count=9143, Max=327679, Min=346, Avg=35144.85, 90=56191, 99=221311, 99.9=227711, 99.99=313343] 
2015-11-12 09:55:04:805 640 sec: 1058737 operations; 2057.9 current ops/sec; est completion in 21 minutes [READ: Count=11222, Max=846847, Min=85824, Avg=254512.26, 90=351743, 99=543743, 99.9=684543, 99.99=809983] [UPDATE: Count=9361, Max=347647, Min=390, Avg=35335.34, 90=54719, 99=220543, 99.9=226303, 99.99=329983] 
2015-11-12 09:55:14:804 650 sec: 1078915 operations; 2017.8 current ops/sec; est completion in 21 minutes [READ: Count=11033, Max=1123327, Min=92608, Avg=261328.62, 90=370431, 99=578559, 99.9=724479, 99.99=879103] [UPDATE: Count=9148, Max=483839, Min=375, Avg=34914.94, 90=54623, 99=221695, 99.9=435967, 99.99=483071] 
2015-11-12 09:55:24:804 660 sec: 1099226 operations; 2031.1 current ops/sec; est completion in 21 minutes [READ: Count=10842, Max=840191, Min=93888, Avg=264265.17, 90=362239, 99=551423, 99.9=696319, 99.99=837631] [UPDATE: Count=9462, Max=374783, Min=283, Avg=36019.77, 90=55903, 99=220287, 99.9=225407, 99.99=371967] 
2015-11-12 09:55:34:804 670 sec: 1119476 operations; 2025 current ops/sec; est completion in 20 minutes [READ: Count=11002, Max=829439, Min=101952, Avg=260446, 90=355071, 99=542719, 99.9=654847, 99.99=779775] [UPDATE: Count=9248, Max=284671, Min=341, Avg=34691.59, 90=55263, 99=220031, 99.9=225919, 99.99=255487] 
2015-11-12 09:55:44:804 680 sec: 1139374 operations; 1989.8 current ops/sec; est completion in 20 minutes [READ: Count=10824, Max=830975, Min=95872, Avg=266510.8, 90=359679, 99=564735, 99.9=673279, 99.99=736767] [UPDATE: Count=9079, Max=318463, Min=358, Avg=34711.19, 90=55871, 99=221311, 99.9=226047, 99.99=230527] 
2015-11-12 09:55:54:804 690 sec: 1159225 operations; 1985.1 current ops/sec; est completion in 20 minutes [READ: Count=10787, Max=960511, Min=86400, Avg=267063.4, 90=414719, 99=617983, 99.9=805887, 99.99=934399] [UPDATE: Count=9061, Max=434943, Min=308, Avg=36143.44, 90=55775, 99=222719, 99.9=287999, 99.99=376831] 
2015-11-12 09:56:04:804 700 sec: 1179138 operations; 1991.3 current ops/sec; est completion in 20 minutes [READ: Count=10863, Max=863743, Min=60032, Avg=266838.13, 90=373503, 99=576511, 99.9=732159, 99.99=823807] [UPDATE: Count=9052, Max=336639, Min=329, Avg=35434.57, 90=55839, 99=220799, 99.9=228479, 99.99=329727] 
2015-11-12 09:56:14:804 710 sec: 1199885 operations; 2074.7 current ops/sec; est completion in 19 minutes [READ: Count=11294, Max=1350655, Min=81856, Avg=248587.87, 90=346367, 99=537599, 99.9=738303, 99.99=920063] [UPDATE: Count=9455, Max=344831, Min=321, Avg=38438.34, 90=62975, 99=221567, 99.9=229887, 99.99=309759] 
2015-11-12 09:56:24:804 720 sec: 1220349 operations; 2046.4 current ops/sec; est completion in 19 minutes [READ: Count=11200, Max=808959, Min=89664, Avg=255713.29, 90=363775, 99=560639, 99.9=710143, 99.99=803839] [UPDATE: Count=9258, Max=447231, Min=372, Avg=37577.53, 90=57279, 99=221823, 99.9=302847, 99.99=346367] 
2015-11-12 09:56:34:804 730 sec: 1240677 operations; 2032.8 current ops/sec; est completion in 19 minutes [READ: Count=11055, Max=1340415, Min=96448, Avg=256930.41, 90=359423, 99=562687, 99.9=728575, 99.99=849919] [UPDATE: Count=9279, Max=459775, Min=319, Avg=38378.79, 90=63551, 99=223103, 99.9=280831, 99.99=423423] 
2015-11-12 09:56:44:805 740 sec: 1260348 operations; 1967.1 current ops/sec; est completion in 18 minutes [READ: Count=10746, Max=904191, Min=91008, Avg=268367.62, 90=371199, 99=566783, 99.9=726527, 99.99=887295] [UPDATE: Count=8936, Max=368895, Min=369, Avg=35555.01, 90=56191, 99=220543, 99.9=229887, 99.99=342783] 
2015-11-12 09:56:54:804 750 sec: 1280003 operations; 1965.5 current ops/sec; est completion in 18 minutes [READ: Count=10808, Max=1040895, Min=80768, Avg=262094.48, 90=379647, 99=566783, 99.9=803327, 99.99=910847] [UPDATE: Count=8830, Max=344831, Min=329, Avg=39657.61, 90=63551, 99=221951, 99.9=253183, 99.99=308479] 
2015-11-12 09:57:04:804 760 sec: 1299748 operations; 1974.5 current ops/sec; est completion in 18 minutes [READ: Count=10702, Max=951807, Min=85376, Avg=267863.46, 90=377087, 99=587263, 99.9=756223, 99.99=902143] [UPDATE: Count=9043, Max=351743, Min=336, Avg=38629.97, 90=61215, 99=221055, 99.9=274431, 99.99=325887] 
2015-11-12 09:57:14:804 770 sec: 1320564 operations; 2081.6 current ops/sec; est completion in 18 minutes [READ: Count=11303, Max=799743, Min=73088, Avg=250444.39, 90=360703, 99=553471, 99.9=706559, 99.99=764927] [UPDATE: Count=9513, Max=329983, Min=386, Avg=38638.49, 90=59999, 99=221311, 99.9=239359, 99.99=314879] 
2015-11-12 09:57:24:804 780 sec: 1341110 operations; 2054.6 current ops/sec; est completion in 18 minutes [READ: Count=11173, Max=873983, Min=82496, Avg=255968.12, 90=366335, 99=551935, 99.9=697343, 99.99=771583] [UPDATE: Count=9376, Max=268799, Min=362, Avg=35927.37, 90=57119, 99=220543, 99.9=225151, 99.99=258559] 
2015-11-12 09:57:34:804 790 sec: 1361043 operations; 1993.3 current ops/sec; est completion in 17 minutes [READ: Count=10876, Max=956415, Min=80128, Avg=261146.99, 90=367103, 99=554495, 99.9=744447, 99.99=900607] [UPDATE: Count=9055, Max=303871, Min=381, Avg=39072.93, 90=61343, 99=221567, 99.9=237567, 99.99=289791] 
2015-11-12 09:57:44:804 800 sec: 1381132 operations; 2008.9 current ops/sec; est completion in 17 minutes [READ: Count=10878, Max=962559, Min=75648, Avg=262658.71, 90=371455, 99=573951, 99.9=732671, 99.99=819711] [UPDATE: Count=9210, Max=361727, Min=392, Avg=39032.6, 90=61535, 99=222591, 99.9=238079, 99.99=351487] 
2015-11-12 09:57:54:804 810 sec: 1399849 operations; 1871.7 current ops/sec; est completion in 17 minutes [READ: Count=10309, Max=1049599, Min=100032, Avg=280718.06, 90=389887, 99=575487, 99.9=709631, 99.99=915967] [UPDATE: Count=8432, Max=231551, Min=368, Avg=37024.03, 90=57823, 99=221695, 99.9=226175, 99.99=229759] 
2015-11-12 09:58:04:804 820 sec: 1418463 operations; 1861.4 current ops/sec; est completion in 17 minutes [READ: Count=9913, Max=842751, Min=98240, Avg=285467.22, 90=411647, 99=594943, 99.9=757247, 99.99=819711] [UPDATE: Count=8681, Max=341759, Min=376, Avg=38986.48, 90=61535, 99=221183, 99.9=233855, 99.99=322047] 
2015-11-12 09:58:14:804 830 sec: 1435975 operations; 1751.2 current ops/sec; est completion in 17 minutes [READ: Count=9590, Max=1072127, Min=119616, Avg=303975.54, 90=426239, 99=696831, 99.9=867327, 99.99=1003519] [UPDATE: Count=7927, Max=439039, Min=391, Avg=38822.78, 90=62239, 99=222079, 99.9=275967, 99.99=399615] 
2015-11-12 09:58:24:804 840 sec: 1454016 operations; 1804.1 current ops/sec; est completion in 16 minutes [READ: Count=9852, Max=1024511, Min=103552, Avg=293126.08, 90=413183, 99=594431, 99.9=771071, 99.99=891391] [UPDATE: Count=8180, Max=284671, Min=352, Avg=37615.84, 90=57823, 99=221567, 99.9=249727, 99.99=276223] 
2015-11-12 09:58:34:813 850 sec: 1472799 operations; 1878.3 current ops/sec; est completion in 16 minutes [READ: Count=10223, Max=932863, Min=110208, Avg=280047.53, 90=389631, 99=559615, 99.9=724991, 99.99=866303] [UPDATE: Count=8563, Max=249471, Min=355, Avg=38362.53, 90=59231, 99=221311, 99.9=225279, 99.99=241151] 
2015-11-12 09:58:44:804 860 sec: 1491562 operations; 1876.3 current ops/sec; est completion in 16 minutes [READ: Count=10222, Max=865791, Min=107200, Avg=280579.05, 90=379391, 99=562687, 99.9=710655, 99.99=846847] [UPDATE: Count=8547, Max=454655, Min=365, Avg=38572.13, 90=63039, 99=221695, 99.9=306687, 99.99=423935] 
2015-11-12 09:58:54:804 870 sec: 1510183 operations; 1862.1 current ops/sec; est completion in 16 minutes [READ: Count=10090, Max=821759, Min=93696, Avg=284760.72, 90=390655, 99=581631, 99.9=696831, 99.99=820735] [UPDATE: Count=8527, Max=257151, Min=378, Avg=37872.49, 90=61439, 99=221311, 99.9=228095, 99.99=249983] 
2015-11-12 09:59:04:804 880 sec: 1529146 operations; 1896.3 current ops/sec; est completion in 16 minutes [READ: Count=10312, Max=997375, Min=111296, Avg=279776.55, 90=413951, 99=594943, 99.9=758271, 99.99=813567] [UPDATE: Count=8649, Max=379391, Min=374, Avg=36349.82, 90=55999, 99=221183, 99.9=231807, 99.99=322559] 
2015-11-12 09:59:14:804 890 sec: 1547692 operations; 1854.6 current ops/sec; est completion in 15 minutes [READ: Count=10096, Max=933887, Min=83328, Avg=288880.56, 90=402943, 99=591871, 99.9=743423, 99.99=801791] [UPDATE: Count=8450, Max=353279, Min=334, Avg=34877.14, 90=54303, 99=220415, 99.9=224383, 99.99=324351] 
2015-11-12 09:59:24:804 900 sec: 1567171 operations; 1947.9 current ops/sec; est completion in 15 minutes [READ: Count=10533, Max=1059839, Min=111680, Avg=277088.41, 90=391167, 99=556031, 99.9=760831, 99.99=890367] [UPDATE: Count=8943, Max=323327, Min=298, Avg=32835.04, 90=51487, 99=220287, 99.9=269055, 99.99=310271] 
2015-11-12 09:59:34:804 910 sec: 1585737 operations; 1856.6 current ops/sec; est completion in 15 minutes [READ: Count=10140, Max=822783, Min=105920, Avg=283714.92, 90=410623, 99=600575, 99.9=719359, 99.99=812031] [UPDATE: Count=8426, Max=431871, Min=358, Avg=37187.44, 90=56831, 99=221823, 99.9=266751, 99.99=372735] 
2015-11-12 09:59:44:804 920 sec: 1604268 operations; 1853.1 current ops/sec; est completion in 15 minutes [READ: Count=9983, Max=800255, Min=98880, Avg=290223.34, 90=396543, 99=562175, 99.9=726015, 99.99=787455] [UPDATE: Count=8548, Max=304127, Min=330, Avg=34873.43, 90=53695, 99=220671, 99.9=225535, 99.99=262655] 
2015-11-12 09:59:54:804 930 sec: 1623296 operations; 1902.8 current ops/sec; est completion in 15 minutes [READ: Count=10287, Max=832511, Min=98240, Avg=278439.78, 90=377343, 99=565759, 99.9=682495, 99.99=769023] [UPDATE: Count=8753, Max=921599, Min=318, Avg=38299.11, 90=61759, 99=222079, 99.9=235007, 99.99=867327] 
2015-11-12 10:00:04:804 940 sec: 1642070 operations; 1877.4 current ops/sec; est completion in 14 minutes [READ: Count=10170, Max=980479, Min=103424, Avg=284841.99, 90=407039, 99=578559, 99.9=741887, 99.99=901119] [UPDATE: Count=8592, Max=371455, Min=372, Avg=37943.6, 90=58271, 99=222847, 99.9=265727, 99.99=323583] 
2015-11-12 10:00:14:804 950 sec: 1661214 operations; 1914.4 current ops/sec; est completion in 14 minutes [READ: Count=10364, Max=1115135, Min=103936, Avg=276586.75, 90=378879, 99=553983, 99.9=749055, 99.99=927231] [UPDATE: Count=8780, Max=345599, Min=335, Avg=36396.13, 90=56159, 99=220671, 99.9=229887, 99.99=263167] 
2015-11-12 10:00:24:804 960 sec: 1679733 operations; 1851.9 current ops/sec; est completion in 14 minutes [READ: Count=10172, Max=881151, Min=106432, Avg=284118.08, 90=391935, 99=580095, 99.9=701439, 99.99=811007] [UPDATE: Count=8349, Max=356351, Min=336, Avg=38784.23, 90=61663, 99=221055, 99.9=225663, 99.99=248319] 
2015-11-12 10:00:34:804 970 sec: 1698636 operations; 1890.3 current ops/sec; est completion in 14 minutes [READ: Count=10289, Max=956415, Min=108480, Avg=277157.13, 90=376063, 99=554495, 99.9=700415, 99.99=828415] [UPDATE: Count=8612, Max=438015, Min=340, Avg=37621.09, 90=59839, 99=220543, 99.9=224511, 99.99=401151] 
2015-11-12 10:00:44:804 980 sec: 1717743 operations; 1910.7 current ops/sec; est completion in 14 minutes [READ: Count=10391, Max=849407, Min=129728, Avg=276715.87, 90=376575, 99=542719, 99.9=714239, 99.99=799743] [UPDATE: Count=8716, Max=322047, Min=359, Avg=36613.88, 90=57279, 99=220927, 99.9=226047, 99.99=285695] 
2015-11-12 10:00:54:804 990 sec: 1736394 operations; 1865.1 current ops/sec; est completion in 13 minutes [READ: Count=10124, Max=943615, Min=119616, Avg=283031.03, 90=396031, 99=566783, 99.9=707583, 99.99=939519] [UPDATE: Count=8537, Max=275711, Min=366, Avg=39218.49, 90=62559, 99=221183, 99.9=225663, 99.99=265215] 
2015-11-12 10:01:04:804 1000 sec: 1755435 operations; 1904.1 current ops/sec; est completion in 13 minutes [READ: Count=10355, Max=860671, Min=101952, Avg=279126.1, 90=380671, 99=564735, 99.9=716799, 99.99=820735] [UPDATE: Count=8676, Max=253567, Min=355, Avg=38229.08, 90=56159, 99=220927, 99.9=224895, 99.99=230271] 
2015-11-12 10:01:14:804 1010 sec: 1773336 operations; 1790.1 current ops/sec; est completion in 13 minutes [READ: Count=9828, Max=978431, Min=100032, Avg=291862.96, 90=393983, 99=589311, 99.9=749055, 99.99=935423] [UPDATE: Count=8084, Max=339967, Min=329, Avg=38757.05, 90=67903, 99=220671, 99.9=225535, 99.99=278015] 
2015-11-12 10:01:24:804 1020 sec: 1792517 operations; 1918.1 current ops/sec; est completion in 13 minutes [READ: Count=10520, Max=822783, Min=84032, Avg=274690.73, 90=380927, 99=556031, 99.9=690687, 99.99=795135] [UPDATE: Count=8650, Max=314623, Min=349, Avg=37265.4, 90=58303, 99=221439, 99.9=226431, 99.99=268287] 
2015-11-12 10:01:34:804 1030 sec: 1811673 operations; 1915.6 current ops/sec; est completion in 13 minutes [READ: Count=10492, Max=871935, Min=95360, Avg=274785.1, 90=380927, 99=568319, 99.9=705535, 99.99=782335] [UPDATE: Count=8682, Max=333567, Min=326, Avg=37436.08, 90=56543, 99=221311, 99.9=225535, 99.99=239231] 
2015-11-12 10:01:44:804 1040 sec: 1830699 operations; 1902.6 current ops/sec; est completion in 12 minutes [READ: Count=10250, Max=873983, Min=108224, Avg=277667.23, 90=391935, 99=575999, 99.9=744959, 99.99=822271] [UPDATE: Count=8759, Max=366847, Min=350, Avg=38799.55, 90=60447, 99=221951, 99.9=286207, 99.99=360703] 
2015-11-12 10:01:54:804 1050 sec: 1849469 operations; 1877 current ops/sec; est completion in 12 minutes [READ: Count=10338, Max=879103, Min=104832, Avg=280111.91, 90=393983, 99=563199, 99.9=789503, 99.99=856063] [UPDATE: Count=8436, Max=310271, Min=374, Avg=37555.74, 90=61471, 99=221567, 99.9=235391, 99.99=281599] 
2015-11-12 10:02:04:804 1060 sec: 1867584 operations; 1811.5 current ops/sec; est completion in 12 minutes [READ: Count=9793, Max=982015, Min=110464, Avg=293528.42, 90=409855, 99=611839, 99.9=768511, 99.99=971775] [UPDATE: Count=8317, Max=444159, Min=351, Avg=37419.95, 90=57663, 99=222207, 99.9=378111, 99.99=420863] 
2015-11-12 10:02:14:805 1070 sec: 1885635 operations; 1804.92 current ops/sec; est completion in 12 minutes [READ: Count=9858, Max=984575, Min=111552, Avg=293634.88, 90=399871, 99=600063, 99.9=763391, 99.99=946687] [UPDATE: Count=8196, Max=246783, Min=380, Avg=38286.66, 90=58815, 99=220671, 99.9=226687, 99.99=244351] 
2015-11-12 10:02:24:804 1080 sec: 1903514 operations; 1788.08 current ops/sec; est completion in 12 minutes [READ: Count=9628, Max=1082367, Min=117632, Avg=299238.63, 90=417023, 99=614911, 99.9=791551, 99.99=1020927] [UPDATE: Count=8259, Max=363519, Min=366, Avg=38732.86, 90=60447, 99=221567, 99.9=266495, 99.99=361983] 
2015-11-12 10:02:34:804 1090 sec: 1922012 operations; 1849.8 current ops/sec; est completion in 12 minutes [READ: Count=10097, Max=851455, Min=113088, Avg=285562.44, 90=391423, 99=579071, 99.9=724479, 99.99=848383] [UPDATE: Count=8396, Max=427519, Min=352, Avg=37536.65, 90=58335, 99=222079, 99.9=314623, 99.99=400127] 
2015-11-12 10:02:44:804 1100 sec: 1940264 operations; 1825.2 current ops/sec; est completion in 11 minutes [READ: Count=9828, Max=969215, Min=90560, Avg=290502.91, 90=403967, 99=591871, 99.9=714239, 99.99=912895] [UPDATE: Count=8429, Max=342015, Min=315, Avg=39711.32, 90=62623, 99=223359, 99.9=247807, 99.99=311551] 
2015-11-12 10:02:54:804 1110 sec: 1957525 operations; 1726.1 current ops/sec; est completion in 11 minutes [READ: Count=9411, Max=971263, Min=121920, Avg=307583.55, 90=416767, 99=587775, 99.9=738815, 99.99=876543] [UPDATE: Count=7842, Max=404735, Min=335, Avg=40612.01, 90=75391, 99=223359, 99.9=259583, 99.99=325375] 
2015-11-12 10:03:04:804 1120 sec: 1975476 operations; 1795.1 current ops/sec; est completion in 11 minutes [READ: Count=9629, Max=802303, Min=149504, Avg=300465.31, 90=407807, 99=569343, 99.9=691199, 99.99=798207] [UPDATE: Count=8319, Max=387839, Min=355, Avg=36981.85, 90=58111, 99=220671, 99.9=224383, 99.99=343039] 
2015-11-12 10:03:14:804 1130 sec: 1992730 operations; 1725.4 current ops/sec; est completion in 11 minutes [READ: Count=9380, Max=2209791, Min=126208, Avg=306626.16, 90=414207, 99=593919, 99.9=744447, 99.99=1064959] [UPDATE: Count=7878, Max=332287, Min=375, Avg=39934.81, 90=74175, 99=221823, 99.9=228607, 99.99=284159] 
2015-11-12 10:03:24:804 1140 sec: 2009895 operations; 1716.5 current ops/sec; est completion in 11 minutes [READ: Count=9265, Max=1110015, Min=108672, Avg=311224.68, 90=437503, 99=618495, 99.9=776703, 99.99=877055] [UPDATE: Count=7902, Max=274175, Min=365, Avg=40130.73, 90=64255, 99=221695, 99.9=243583, 99.99=267775] 
2015-11-12 10:03:34:804 1150 sec: 2027275 operations; 1738 current ops/sec; est completion in 11 minutes [READ: Count=9397, Max=1038847, Min=126080, Avg=305590.44, 90=417791, 99=590335, 99.9=748031, 99.99=864767] [UPDATE: Count=7983, Max=281087, Min=368, Avg=38498.49, 90=63775, 99=220927, 99.9=225407, 99.99=256639] 
2015-11-12 10:03:44:804 1160 sec: 2045190 operations; 1791.5 current ops/sec; est completion in 10 minutes [READ: Count=9742, Max=1122303, Min=110016, Avg=298962.69, 90=428799, 99=608255, 99.9=742911, 99.99=884223] [UPDATE: Count=8168, Max=533503, Min=361, Avg=37669.17, 90=57887, 99=222719, 99.9=297727, 99.99=454911] 
2015-11-12 10:03:54:804 1170 sec: 2062593 operations; 1740.3 current ops/sec; est completion in 10 minutes [READ: Count=9415, Max=912383, Min=114496, Avg=309218.41, 90=424447, 99=595967, 99.9=743935, 99.99=857599] [UPDATE: Count=7987, Max=371711, Min=342, Avg=36642.19, 90=59871, 99=221567, 99.9=276223, 99.99=332287] 
2015-11-12 10:04:04:804 1180 sec: 2080588 operations; 1799.5 current ops/sec; est completion in 10 minutes [READ: Count=9768, Max=845823, Min=125440, Avg=295409.9, 90=408831, 99=564735, 99.9=685055, 99.99=760831] [UPDATE: Count=8233, Max=338687, Min=401, Avg=38840.25, 90=63871, 99=221695, 99.9=227967, 99.99=254719] 
2015-11-12 10:04:14:804 1190 sec: 2096885 operations; 1629.7 current ops/sec; est completion in 10 minutes [READ: Count=8903, Max=993791, Min=144256, Avg=324745.78, 90=443135, 99=626175, 99.9=814079, 99.99=923135] [UPDATE: Count=7394, Max=1922047, Min=384, Avg=37315.59, 90=60447, 99=223871, 99.9=274687, 99.99=307711] 
2015-11-12 10:04:24:804 1200 sec: 2113596 operations; 1671.1 current ops/sec; est completion in 10 minutes [READ: Count=9060, Max=1087487, Min=140032, Avg=322161.04, 90=449791, 99=638975, 99.9=787967, 99.99=949247] [UPDATE: Count=7646, Max=467455, Min=391, Avg=37274.69, 90=58591, 99=223359, 99.9=325631, 99.99=397823] 
