java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test640 -p hosts=100.112.178.81 -threads 640 -p columnfamily=data -s -load
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test640 -p hosts=100.112.178.81 -threads 640 -p columnfamily=data -s -load
Loading workload...
Starting test.
2015-11-12 10:18:40:019 0 sec: 0 operations; est completion in 0 seconds 
2015-11-12 10:25:19:882 400 sec: 1785463 operations; 2391.9 current ops/sec; est completion in 16 minutes [INSERT: Count=23919, Max=1055743, Min=233, Avg=91744.49, 90=251391, 99=439807, 99.9=662015, 99.99=932863] 
2015-11-12 10:25:29:882 410 sec: 1850082 operations; 6461.9 current ops/sec; est completion in 15 minutes [INSERT: Count=64619, Max=7897087, Min=229, Avg=155679.3, 90=194175, 99=1023487, 99.9=7790591, 99.99=7856127] 
2015-11-12 10:25:39:882 420 sec: 1890175 operations; 4009.3 current ops/sec; est completion in 15 minutes [INSERT: Count=40297, Max=6426623, Min=314, Avg=172417.34, 90=173311, 99=5607423, 99.9=6041599, 99.99=6262783] 
2015-11-12 10:25:49:882 430 sec: 1928164 operations; 3798.9 current ops/sec; est completion in 15 minutes [INSERT: Count=37787, Max=6901759, Min=311, Avg=168904.91, 90=193919, 99=5472255, 99.9=5582847, 99.99=6246399] 
2015-11-12 10:25:59:882 440 sec: 1982318 operations; 5415.4 current ops/sec; est completion in 15 minutes [INSERT: Count=54152, Max=1061887, Min=265, Avg=82718.79, 90=189695, 99=380415, 99.9=676863, 99.99=953343] 
2015-11-12 10:26:09:882 450 sec: 2047284 operations; 6496.6 current ops/sec; est completion in 14 minutes [INSERT: Count=64966, Max=4333567, Min=285, Avg=117606.91, 90=184063, 99=952319, 99.9=3969023, 99.99=4044799] 
2015-11-12 10:26:19:882 460 sec: 2071475 operations; 2419.1 current ops/sec; est completion in 15 minutes [INSERT: Count=24195, Max=8740863, Min=321, Avg=292865.27, 90=208639, 99=8257535, 99.9=8445951, 99.99=8568831] 
2015-11-12 10:26:29:882 470 sec: 2112242 operations; 4076.7 current ops/sec; est completion in 14 minutes [INSERT: Count=40763, Max=1617919, Min=277, Avg=87094.12, 90=215423, 99=490751, 99.9=812031, 99.99=1222655] 
2015-11-12 10:26:39:882 480 sec: 2177143 operations; 6490.1 current ops/sec; est completion in 14 minutes [INSERT: Count=64901, Max=6348799, Min=253, Avg=136591.16, 90=178431, 99=1161215, 99.9=5636095, 99.99=5849087] 
2015-11-12 10:26:49:882 490 sec: 2201800 operations; 2465.45 current ops/sec; est completion in 14 minutes [INSERT: Count=24657, Max=8228863, Min=311, Avg=275179.48, 90=215807, 99=7712767, 99.9=7950335, 99.99=8196095] 
2015-11-12 10:26:59:882 500 sec: 2241761 operations; 3996.5 current ops/sec; est completion in 14 minutes [INSERT: Count=39961, Max=1199103, Min=237, Avg=85057.6, 90=146559, 99=485631, 99.9=908287, 99.99=1092607] 
2015-11-12 10:27:09:882 510 sec: 2297393 operations; 5562.64 current ops/sec; est completion in 14 minutes [INSERT: Count=55632, Max=8019967, Min=172, Avg=168823.27, 90=199679, 99=7520255, 99.9=7630847, 99.99=7839743] 
2015-11-12 10:27:19:882 520 sec: 2306399 operations; 900.69 current ops/sec; est completion in 14 minutes [INSERT: Count=9006, Max=1131519, Min=391, Avg=86572.42, 90=219775, 99=612351, 99.9=738303, 99.99=1004543] 
2015-11-12 10:27:29:882 530 sec: 2370950 operations; 6455.1 current ops/sec; est completion in 13 minutes [INSERT: Count=64551, Max=10207231, Min=219, Avg=172372.14, 90=202623, 99=1129471, 99.9=9379839, 99.99=9715711] 
2015-11-12 10:27:39:882 540 sec: 2401125 operations; 3017.5 current ops/sec; est completion in 13 minutes [INSERT: Count=30175, Max=8675327, Min=326, Avg=242025.79, 90=168575, 99=7737343, 99.9=8585215, 99.99=8642559] 
2015-11-12 10:27:49:882 550 sec: 2436220 operations; 3509.5 current ops/sec; est completion in 13 minutes [INSERT: Count=35095, Max=1224703, Min=207, Avg=87871.12, 90=221695, 99=691711, 99.9=1090559, 99.99=1191935] 
2015-11-12 10:27:59:882 560 sec: 2471499 operations; 3527.9 current ops/sec; est completion in 13 minutes [INSERT: Count=35279, Max=7806975, Min=394, Avg=274725.28, 90=242175, 99=7028735, 99.9=7233535, 99.99=7565311] 
2015-11-12 10:28:09:882 570 sec: 2533742 operations; 6224.3 current ops/sec; est completion in 13 minutes [INSERT: Count=62243, Max=2643967, Min=214, Avg=92534.72, 90=190719, 99=1076223, 99.9=1543167, 99.99=2400255] 
2015-11-12 10:28:19:882 580 sec: 2594228 operations; 6048.6 current ops/sec; est completion in 13 minutes [INSERT: Count=60486, Max=4147199, Min=211, Avg=116753.79, 90=209407, 99=3223551, 99.9=3581951, 99.99=3739647] 
