java -cp /usr/local/ycsb/ycsb-0.4.0/cassandra-binding/conf:/usr/local/ycsb/ycsb-0.4.0/conf:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-mapper-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/HdrHistogram-2.1.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/jackson-core-asl-1.9.4.jar:/usr/local/ycsb/ycsb-0.4.0/lib/core-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/metrics-core-2.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/netty-3.5.9.Final.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/log4j-1.2.16.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-util-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snakeyaml-1.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-mapper-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snappy-java-1.0.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-runtime-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-log4j12-1.7.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-all-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-2.7.7.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/avro-1.4.0-cassandra-1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-cli-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-lang-2.6.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/slf4j-api-1.6.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5-20081211.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/guava-13.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/lz4-1.1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jline-1.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/compress-lzf-0.8.4.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/concurrentlinkedhashmap-lru-1.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jetty-6.1.22.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jamm-0.2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-driver-core-1.0.3.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jbcrypt-0.3m.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpcore-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/servlet-api-2.5.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-logging-1.1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-thrift-1.2.9.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/snaptree-0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/json-simple-1.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/stringtemplate-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/cassandra-binding-0.4.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/jackson-core-asl-1.9.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/antlr-3.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/commons-codec-1.2.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/httpclient-4.0.1.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/libthrift-0.7.0.jar:/usr/local/ycsb/ycsb-0.4.0/cassandra-binding/lib/high-scale-lib-1.1.2.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -load
YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.CassandraClient10 -P workloads/workload_test320 -p hosts=100.112.178.81 -threads 320 -p columnfamily=data -s -load
Loading workload...
Starting test.
2015-11-12 20:45:36:699 0 sec: 0 operations; est completion in 0 seconds 
2015-11-12 20:52:16:539 400 sec: 752264 operations; 998.2 current ops/sec; est completion in 24 minutes [INSERT: Count=9982, Max=4771839, Min=1218, Avg=320671.97, 90=236031, 99=4595711, 99.9=4694015, 99.99=4714495] 
2015-11-12 20:52:26:539 410 sec: 757910 operations; 564.6 current ops/sec; est completion in 25 minutes [INSERT: Count=5646, Max=5320703, Min=3576, Avg=381127.86, 90=281599, 99=5083135, 99.9=5296127, 99.99=5320703] 
2015-11-12 20:52:36:539 420 sec: 774531 operations; 1662.1 current ops/sec; est completion in 25 minutes [INSERT: Count=16621, Max=9699327, Min=1157, Avg=217052.2, 90=154239, 99=4214783, 99.9=4485119, 99.99=4739071] 
2015-11-12 20:52:46:539 430 sec: 789684 operations; 1515.3 current ops/sec; est completion in 25 minutes [INSERT: Count=15153, Max=5537791, Min=1332, Avg=245523.72, 90=238719, 99=4640767, 99.9=5332991, 99.99=5365759] 
2015-11-12 20:52:56:544 440 sec: 797417 operations; 772.91 current ops/sec; est completion in 25 minutes [INSERT: Count=7733, Max=5566463, Min=3174, Avg=443060.52, 90=267007, 99=5382143, 99.9=5398527, 99.99=5566463] 
2015-11-12 20:53:06:539 450 sec: 818140 operations; 2073.34 current ops/sec; est completion in 24 minutes [INSERT: Count=20723, Max=6205439, Min=1329, Avg=149395.9, 90=113279, 99=5476351, 99.9=6029311, 99.99=6029311] 
2015-11-12 20:53:16:539 460 sec: 825713 operations; 757.3 current ops/sec; est completion in 25 minutes [INSERT: Count=7573, Max=6193151, Min=1365, Avg=299894.61, 90=193151, 99=5832703, 99.9=6057983, 99.99=6057983] 
2015-11-12 20:53:26:547 470 sec: 835543 operations; 982.51 current ops/sec; est completion in 25 minutes [INSERT: Count=9830, Max=5079039, Min=7304, Avg=346459.84, 90=272383, 99=4775935, 99.9=4849663, 99.99=5021695] 
2015-11-12 20:53:36:539 480 sec: 849938 operations; 1440.22 current ops/sec; est completion in 25 minutes [INSERT: Count=14395, Max=5079039, Min=3220, Avg=248141.01, 90=175103, 99=4866047, 99.9=5033983, 99.99=5062655] 
2015-11-12 20:53:46:539 490 sec: 860558 operations; 1062 current ops/sec; est completion in 25 minutes [INSERT: Count=10620, Max=6148095, Min=7772, Avg=335296.99, 90=262911, 99=5509119, 99.9=5914623, 99.99=6119423] 
2015-11-12 20:53:56:544 500 sec: 868350 operations; 778.89 current ops/sec; est completion in 25 minutes [INSERT: Count=7792, Max=5382143, Min=1332, Avg=410339.56, 90=481279, 99=4878335, 99.9=4902911, 99.99=5271551] 
2015-11-12 20:54:06:543 510 sec: 891869 operations; 2352.14 current ops/sec; est completion in 25 minutes [INSERT: Count=23519, Max=5119999, Min=8504, Avg=87890.13, 90=234111, 99=450559, 99.9=735231, 99.99=5119999] 
2015-11-12 20:54:16:541 520 sec: 916428 operations; 2456.15 current ops/sec; est completion in 24 minutes [INSERT: Count=24559, Max=6459391, Min=2234, Avg=180232.4, 90=235135, 99=4247551, 99.9=4374527, 99.99=4788223] 
2015-11-12 20:54:26:542 530 sec: 942500 operations; 2607.2 current ops/sec; est completion in 24 minutes [INSERT: Count=26072, Max=4743167, Min=7132, Avg=117873.05, 90=229119, 99=4040703, 99.9=4538367, 99.99=4554751] 
2015-11-12 20:54:36:542 540 sec: 948925 operations; 642.44 current ops/sec; est completion in 24 minutes [INSERT: Count=6425, Max=5406719, Min=1091, Avg=518251.02, 90=420863, 99=5156863, 99.9=5369855, 99.99=5398527] 
2015-11-12 20:54:46:539 550 sec: 960355 operations; 1143.34 current ops/sec; est completion in 24 minutes [INSERT: Count=11430, Max=4349951, Min=9336, Avg=177429.4, 90=145407, 99=3821567, 99.9=4179967, 99.99=4214783] 
2015-11-12 20:54:56:543 560 sec: 974995 operations; 1463.41 current ops/sec; est completion in 24 minutes [INSERT: Count=14640, Max=5554175, Min=1581, Avg=271757.16, 90=254975, 99=5115903, 99.9=5373951, 99.99=5554175] 
2015-11-12 20:55:06:546 570 sec: 984229 operations; 923.12 current ops/sec; est completion in 24 minutes [INSERT: Count=9234, Max=5861375, Min=1501, Avg=388879.7, 90=241663, 99=5312511, 99.9=5672959, 99.99=5861375] 
2015-11-12 20:55:16:543 580 sec: 1003522 operations; 1929.88 current ops/sec; est completion in 24 minutes [INSERT: Count=19293, Max=5320703, Min=1524, Avg=144212.42, 90=149631, 99=4907007, 99.9=5271551, 99.99=5320703] 
